"id_formulaColor","id_formula","id_color","quantite","id_unit","state","encrypted"
655436,132685,10,"77.9554632587859",2,"I",0
655437,132685,115,"22.61303514377",2,"I",0
655438,132685,24,"96.4029392971246",2,"I",0
655439,132685,369,"64.8637060702875",2,"I",0
655440,132685,25,"98.188178913738",2,"I",0
655441,132685,1174,"124.669233226837",2,"I",0
655442,132685,1163,"190.425559105431",2,"I",0
655443,132685,413,"238.329488817891",2,"I",0
655444,132685,1165,"17.8523961661342",2,"I",0
671702,132755,10,"82.5743091095189",2,"I",0
671703,132755,369,"33.2195496417605",2,"I",0
671704,132755,1162,"71.1847492323439",2,"I",0
671705,132755,115,"45.5582395087001",2,"I",0
671706,132755,1163,"97.1276356192426",2,"I",0
671707,132755,340,"70.2356192425793",2,"I",0
671708,132755,24,"318.591299897646",2,"I",0
671709,132755,25,"189.825997952917",2,"I",0
671710,132755,413,"18.9825997952917",2,"I",0
675299,68574,10,"87.4",2,"I",0
675300,68574,451,"65.1",2,"I",0
675301,68574,1385,"355.9",2,"I",0
675302,68574,340,"382.7",2,"I",0
675303,68574,117,"48.8",2,"I",0
691960,87778,10,"1",2,"I",0
718219,68071,10,"76.1753544866976",2,"I",0
718220,68071,62,"3.57344340269405",2,"I",0
718221,68071,11,"5.42553297116353",2,"I",0
718222,68071,24,"23.8461979262705",2,"I",0
718223,68071,115,"17.9543741696335",2,"I",0
718224,68071,27,"16.3506824962294",2,"I",0
718225,68071,780,"114.001560261557",2,"I",0
718226,68071,116,"527.82373772476",2,"I",0
718227,68071,117,"30.9843690160423",2,"I",0
718228,68071,1167,"105.564747544952",2,"I",0
718357,68073,10,"87.1695241815906",2,"I",0
718358,68073,24,"18.7603975956032",2,"I",0
718359,68073,13,"3.94955738854804",2,"I",0
718360,68073,62,"41.7895087323644",2,"I",0
718361,68073,15,"971.631012101894",2,"I",0
718362,16776,6898,"10.74",2,"I",0
718363,16776,6903,"10.74",2,"I",0
718364,16776,6896,"45.44",2,"I",0
718365,16776,6894,"1056.39",2,"I",0
718366,68074,10,"80.2542564533325",2,"I",0
718367,68074,413,"5.74296514069719",2,"I",0
718368,68074,1385,"136.395422091558",2,"I",0
718369,68074,340,"603.747617355345",2,"I",0
718370,68074,117,"85.3161648305495",2,"I",0
718371,68074,1165,"0.14357412851743",2,"I",0
807703,132396,10,"75.9265135935701",2,"I",0
807704,132396,25,"31.3262022904364",2,"I",0
807705,132396,115,"58.0307907099598",2,"I",0
807706,132396,24,"116.200577325812",2,"I",0
807707,132396,780,"119.015244420127",2,"I",0
807708,132396,116,"433.667226383412",2,"I",0
807709,132396,1167,"86.7334452766824",2,"I",0
807710,132397,10,"96.9052265399627",2,"I",0
807711,132397,115,"99.6739472982472",2,"I",0
807712,132397,25,"147.31809410681",2,"I",0
807713,132397,1163,"569.802732054981",2,"I",0
807714,16777,6895,"99.53",2,"I",0
807715,16777,223275,"245.18",2,"I",0
807716,16777,6927,"568.99",2,"I",0
807717,132398,10,"95.416795622697",2,"I",0
807718,132398,24,"21.8374348163764",2,"I",0
807719,132398,25,"12.5559828785322",2,"I",0
807720,132398,780,"76.5502928518456",2,"I",0
807721,132398,455,"61.0721706073683",2,"I",0
807722,132398,115,"122.198555303159",2,"I",0
807723,132398,92,"136.814673541726",2,"I",0
807724,132398,342,"401.954094378296",2,"I",0
807725,132399,10,"86.2486625927727",2,"I",0
807726,132399,24,"25.3121075000529",2,"I",0
807727,132399,25,"14.5655636140655",2,"I",0
807728,132399,15,"57.8280506628888",2,"I",0
807729,132399,92,"60.4826147632842",2,"I",0
807730,132399,26,"0",2,"I",0
807731,132399,116,"377.954665595331",2,"I",0
807732,132399,28,"235.417402152538",2,"I",0
807733,132399,1167,"75.5909331190664",2,"I",0
807743,132401,10,"99.7216183649892",2,"I",0
807744,132401,26,"4.72365560676265",2,"I",0
807745,132401,455,"8.12947975801543",2,"I",0
807746,132401,11,"8.12947975801543",2,"I",0
807747,132401,24,"36.8536415696699",2,"I",0
807748,132401,369,"27.5432479099638",2,"I",0
807749,132401,25,"21.4275971727059",2,"I",0
807750,132401,115,"224.5447882635",2,"I",0
807751,132401,28,"487.426491596378",2,"I",0
807752,132402,10,"90.0728910910888",2,"I",0
807753,132402,24,"26.4647154236705",2,"I",0
807754,132402,25,"15.1669129328638",2,"I",0
807755,132402,15,"59.6358889469065",2,"I",0
807756,132402,92,"62.8653064625435",2,"I",0
807757,132402,26,"126.75205808179",2,"I",0
807758,132402,116,"252.162824543667",2,"I",0
807759,132402,28,"245.146837608737",2,"I",0
807760,132402,1167,"50.4325649087334",2,"I",0
807761,213136,1088348,"49.3250031269544",2,"I",0
807762,213136,1088353,"96.964990619137",2,"I",0
807763,213136,1088368,"141.541313320826",2,"I",0
807764,213136,1088377,"936.868692933083",2,"I",0
807765,16778,6898,"9.15",2,"I",0
807766,16778,6907,"83.53",2,"I",0
807767,16778,6896,"160.63",2,"I",0
807768,16778,6894,"826.1",2,"I",0
807774,132403,10,"81.4955501618123",2,"I",0
807775,132403,465,"27.3205906148867",2,"I",0
807776,132403,24,"126.318102750809",2,"I",0
807777,132403,115,"73.9427588996764",2,"I",0
807778,132403,1174,"149.377427184466",2,"I",0
807779,132403,92,"87.0249393203882",2,"I",0
807780,132403,25,"72.8424757281552",2,"I",0
807781,132403,116,"140.425970873786",2,"I",0
807782,132403,28,"135.166990291262",2,"I",0
807783,132403,1167,"28.0851941747573",2,"I",0
807788,16780,6903,"20.05",2,"I",0
807789,16780,6896,"20.27",2,"I",0
807790,16780,6894,"1087.78",2,"I",0
807791,68085,10,"88.2685228290063",2,"I",0
807792,68085,13,"7.47353625783348",2,"I",0
807793,68085,62,"18.8858281110116",2,"I",0
807794,68085,15,"1013.47211280215",2,"I",0
807795,132404,10,"102.043082333731",2,"I",0
807796,132404,1174,"11.6885712491365",2,"I",0
807797,132404,15,"20.0607423224267",2,"I",0
807798,132404,24,"72.0447352885763",2,"I",0
807799,132404,386,"40.0055265967468",2,"I",0
807800,132404,25,"41.5361728317528",2,"I",0
807801,132404,28,"635.82116937763",2,"I",0
807812,16781,6907,"27.55",2,"I",0
807813,16781,6896,"49",2,"I",0
807814,16781,6898,"68.81",2,"I",0
807815,16781,223275,"78.5",2,"I",0
807816,16781,6894,"856.14",2,"I",0
807817,213082,1088367,"26.0479704797048",2,"I",0
807818,213082,1088368,"86.5594095940959",2,"I",0
807819,213082,1088366,"100.451660516605",2,"I",0
807820,213082,1088356,"291.069372693727",2,"I",0
807821,213082,1088362,"509.471586715867",2,"I",0
807822,132406,10,"97.5520631965824",2,"I",0
807823,132406,62,"159.327629412186",2,"I",0
807824,132406,6899,"204.10380420515",2,"I",0
807825,132406,25,"155.127779766593",2,"I",0
807826,132406,386,"314.988723419489",2,"I",0
807827,16782,6896,"158.33",2,"I",0
807828,16782,6900,"202.83",2,"I",0
807829,16782,223275,"256.93",2,"I",0
807830,16782,6910,"313.02",2,"I",0
807842,213052,1088371,"67.2110788710103",2,"I",0
807843,213052,1088362,"188.964481667106",2,"I",0
807844,213052,1088359,"200.566394091269",2,"I",0
807845,213052,1088376,"554.358045370615",2,"I",0
807846,16783,6897,"7.4",2,"I",0
807847,16783,6909,"89.48",2,"I",0
807848,16783,223275,"274.62",2,"I",0
807849,16783,6923,"554",2,"I",0
807850,132408,10,"76.2848804969972",2,"I",0
807851,132408,92,"5.24512918354496",2,"I",0
807852,132408,369,"59.8884153046551",2,"I",0
807853,132408,25,"129.745185575052",2,"I",0
807854,132408,341,"654.336389439751",2,"I",0
807864,132410,10,"92.8629962750977",2,"I",0
