"id_formulaColor","id_formula","id_color","quantite","id_unit","state","encrypted"
350388,186626,1088362,"968.198637566138",2,"I",0
350389,186626,1088371,"10.0619576719577",2,"I",0
350390,186626,1088368,"22.6394047619048",2,"I",0
350391,87736,10,"1",2,"I",0
350396,186621,1088368,"561.091457808888",2,"I",0
350397,186621,1088367,"19.0344950244028",2,"I",0
350398,186621,1088372,"55.6830003698947",2,"I",0
350399,186621,1088365,"211.936317734395",2,"I",0
350400,186621,1088377,"258.24411906242",2,"I",0
350550,186627,1088362,"934.746220700553",2,"I",0
350551,186627,1088371,"6.34353436923887",2,"I",0
350552,186627,1088368,"62.5102449302081",2,"I",0
359284,103538,10,"90.7016767117027",2,"I",0
359285,103538,6940,"2.39452426518895",2,"I",0
359286,103538,32,"62.8173898140478",2,"I",0
359287,103538,41,"58.2149275900483",2,"I",0
359288,103538,15,"874.571481619012",2,"I",0
359297,103539,6941,"4.19585589289134",0,"I",0
359298,103539,6912,"4.62307031107665",0,"I",0
359299,103539,6898,"7.14058384681145",0,"I",0
359300,103539,6894,"1072.74048994922",0,"I",0
377561,106762,10,"86.1701688555347",2,"I",0
377562,106762,62,"2.07045028142589",2,"I",0
377563,106762,1163,"7.29587242026266",2,"I",0
377564,106762,115,"24.9439962476548",2,"I",0
377565,106762,465,"30.1694183864916",2,"I",0
377566,106762,25,"20.5270356472796",2,"I",0
377567,106762,341,"66.9938555347092",2,"I",0
377568,106762,342,"295.394099437147",2,"I",0
377569,106762,337,"412.335103189494",2,"I",0
377815,186615,1088373,"406.12894943673",2,"I",0
377816,186615,1088378,"73.2275085145402",2,"I",0
377817,186615,1088375,"212.11658370448",2,"I",0
377818,186615,1088370,"339.926958344249",2,"I",0
377819,23518,10,"81.7953874279286",2,"I",0
377820,23518,15,"17.3136689635776",2,"I",0
377821,23518,337,"40.1489945155393",2,"I",0
377822,23518,459,"114.831739558431",2,"I",0
377823,23518,2335,"93.9617494023344",2,"I",0
377824,23518,293,"184.123850372662",2,"I",0
377825,23518,340,"399.524609759527",2,"I",0
377837,106764,10,"93.7033005824557",2,"I",0
377838,106764,2335,"23.1313290580691",2,"I",0
377839,106764,28,"34.7826651762076",2,"I",0
377840,106764,116,"60.8268282638113",2,"I",0
377841,106764,465,"71.6428663881861",2,"I",0
377842,106764,25,"45.8771359651702",2,"I",0
377843,106764,342,"138.016930046479",2,"I",0
377844,106764,293,"372.125256221686",2,"I",0
377845,106764,117,"57.8283226451727",2,"I",0
377846,106764,1167,"12.1653656527623",2,"I",0
378013,932,6928,"10.33",2,"I",0
378014,932,6923,"30.23",2,"I",0
378015,932,6920,"118.31",2,"I",0
378016,932,6894,"929.93",2,"I",0
378017,23522,10,"84.9335829544441",2,"I",0
378018,23522,459,"27.6640813051618",2,"I",0
378019,23522,341,"40.4769189622894",2,"I",0
378020,23522,465,"105.608843719355",2,"I",0
378021,23522,15,"830.11657305875",2,"I",0
398817,106766,10,"70.9878799530065",2,"I",0
398818,106766,880,"5.68552814268931",2,"I",0
398819,106766,465,"8.12218306098472",2,"I",0
398820,106766,1163,"8.52829221403396",2,"I",0
398821,106766,369,"26.5798440670725",2,"I",0
398822,106766,24,"59.7224120474207",2,"I",0
398823,106766,25,"56.6765933995514",2,"I",0
