"id_formulaColor","id_formula","id_color","quantite","id_unit","state","encrypted"
350432,87763,10,"1",2,"I",0
358711,122542,10,"99.0755975060616",2,"I",0
358712,122542,24,"18.9319313177297",2,"I",0
358713,122542,25,"10.9379459646692",2,"I",0
358714,122542,116,"24.7972066900886",2,"I",0
358715,122542,115,"245.707481815033",2,"I",0
358716,122542,28,"510.8903953684",2,"I",0
358717,122542,1167,"4.95944133801771",2,"I",0
358727,202383,1088366,"869.244811873454",2,"I",0
358728,202383,1088367,"7.13620622314803",2,"I",0
358729,202383,1088357,"40.2097773727379",2,"I",0
358730,202383,1088377,"137.50920453066",2,"I",0
358731,51942,10,"90.7335617905333",2,"I",0
358732,51942,6899,"18.3947312058257",2,"I",0
358733,51942,13,"25.7939601627758",2,"I",0
358734,51942,15,"109.438316556008",2,"I",0
358735,51942,305,"328.418290854573",2,"I",0
358736,51942,312,"585.221139430285",2,"I",0
358737,11169,6900,"19.26",2,"I",0
358738,11169,6903,"67.52",2,"I",0
358739,11169,6894,"114.59",2,"I",0
358740,11169,6925,"343.87",2,"I",0
358741,11169,6914,"612.76",2,"I",0
358826,122544,10,"86.0032452794749",2,"I",0
358827,122544,341,"4.72329035859818",2,"I",0
358828,122544,342,"6.46500367833124",2,"I",0
358829,122544,880,"13.3826560160281",2,"I",0
358830,122544,369,"25.3434048303533",2,"I",0
358831,122544,436,"93.678592112197",2,"I",0
358832,122544,25,"67.956340034331",2,"I",0
358833,122544,340,"279.953355629412",2,"I",0
358834,122544,116,"289.203132581667",2,"I",0
358835,122544,117,"18.4503529632741",2,"I",0
358836,122544,1167,"57.8406265163334",2,"I",0
358888,122547,10,"88.4849288070233",2,"I",0
358889,122547,411,"17.0714366637951",2,"I",0
358890,122547,25,"32.8715961292226",2,"I",0
358891,122547,340,"85.3571833189757",2,"I",0
358892,122547,369,"92.7931459792695",2,"I",0
358893,122547,24,"241.73436821978",2,"I",0
358894,122547,413,"356.199763580747",2,"I",0
358895,122547,117,"20.5825832116679",2,"I",0
358896,122547,1165,"8.90499408951867",2,"I",0
359028,122548,10,"92.0753134234156",2,"I",0
359029,122548,92,"1.7953111283243",2,"I",0
359030,122548,62,"1.99479014258255",2,"I",0
359031,122548,465,"2.83470178156468",2,"I",0
359032,122548,369,"12.9398886880684",2,"I",0
359033,122548,24,"47.675484407723",2,"I",0
359034,122548,115,"33.5964655592851",2,"I",0
359035,122548,25,"27.4651105947155",2,"I",0
359036,122548,116,"252.393447514129",2,"I",0
359037,122548,28,"391.650797257366",2,"I",0
359038,122548,1167,"50.4786895028258",2,"I",0
359054,51949,10,"87.234853019601",2,"I",0
359055,51949,24,"15.7042652068391",2,"I",0
359056,51949,27,"8.50440233775562",2,"I",0
359057,51949,28,"321.374791854859",2,"I",0
359058,51949,116,"401.818072984121",2,"I",0
359059,51949,1167,"80.3636145968242",2,"I",0
359060,143189,10,"87.1693196720437",2,"I",0
359061,143189,1163,"25.0911688505539",2,"I",0
359062,143189,6459,"60.1788193148742",2,"I",0
359063,143189,24,"125.925678888616",2,"I",0
359064,143189,25,"54.2209162730694",2,"I",0
359065,143189,28,"80.291740321772",2,"I",0
359066,143189,27,"77.3227852824837",2,"I",0
359067,143189,338,"125.235921657266",2,"I",0
359068,143189,340,"180.736387576898",2,"I",0
359069,143189,117,"90.1182817481048",2,"I",0
359070,143189,1167,"31.3089804143165",2,"I",0
359071,122549,10,"96.3074981520544",2,"I",0
359072,122549,387,"3.86772675644978",2,"I",0
359073,122549,455,"3.38839309859917",2,"I",0
359074,122549,465,"13.0026141669822",2,"I",0
359075,122549,341,"20.1650711233707",2,"I",0
359076,122549,369,"14.9860637856744",2,"I",0
359077,122549,92,"60.3960408891774",2,"I",0
359078,122549,24,"179.843784592641",2,"I",0
359079,122549,25,"103.734415057602",2,"I",0
359080,122549,28,"421.10839237745",2,"I",0
359081,122550,10,"99.0242429098889",2,"I",0
359082,122550,6899,"11.3170563325587",2,"I",0
359083,122550,92,"21.0836759475569",2,"I",0
359084,122550,24,"49.6705602436002",2,"I",0
359085,122550,25,"28.6547866340387",2,"I",0
359086,122550,62,"47.984318850049",2,"I",0
359087,122550,11,"38.2799430448799",2,"I",0
359088,122550,116,"90.5364506604698",2,"I",0
359089,122550,28,"513.341675244864",2,"I",0
359090,122550,1167,"18.107290132094",2,"I",0
359114,51952,10,"75.5762624511559",2,"I",0
359115,51952,1163,"81.1969227020999",2,"I",0
359116,51952,28,"88.408662162542",2,"I",0
359117,51952,24,"288.668463318871",2,"I",0
359118,51952,386,"358.338708921728",2,"I",0
359119,51952,117,"30.6109804436032",2,"I",0
359120,96934,10,"106.288529195633",2,"I",0
359121,96934,338,"7.11025212488538",2,"I",0
359122,96934,23,"32.87274098834",2,"I",0
359123,96934,32,"34.090249913834",2,"I",0
359124,96934,451,"72.5939696825841",2,"I",0
359125,96934,11,"59.7188127954843",2,"I",0
359126,96934,41,"61.4355003804309",2,"I",0
359127,96934,28,"140.451829644996",2,"I",0
359128,96934,27,"343.970621630585",2,"I",0
359129,96934,117,"75.789930612006",2,"I",0
359130,96934,1167,"1.77756303122135",2,"I",0
359174,51953,10,"70.921289144783",2,"I",0
359175,51953,338,"25.4114309787951",2,"I",0
359176,51953,1163,"60.11655666339",2,"I",0
359177,51953,337,"71.9367715208538",2,"I",0
359178,51953,342,"142.135037213874",2,"I",0
