"id_formulaColor","id_formula","id_color","quantite","id_unit","state","encrypted"
350411,87758,10,"1",2,"I",0
356515,121485,10,"90.0626542409934",2,"I",0
356516,121485,24,"4.1068570333893",2,"I",0
356517,121485,25,"2.47028994489582",2,"I",0
356518,121485,92,"13.1542939565702",2,"I",0
356519,121485,341,"65.4626835397392",2,"I",0
356520,121485,115,"44.4652190081248",2,"I",0
356521,121485,28,"64.0628525709649",2,"I",0
356522,121485,116,"115.691912419288",2,"I",0
356523,121485,342,"490.784854802177",2,"I",0
356524,121485,1167,"23.1383824838576",2,"I",0
358244,50185,10,"91.4460024268572",2,"I",0
358245,50185,6899,"10.4152622354051",2,"I",0
358246,50185,62,"76.760482674936",2,"I",0
358247,50185,41,"67.3659161386005",2,"I",0
358248,50185,15,"835.512336524201",2,"I",0
358253,10638,6900,"12.12",2,"I",0
358254,10638,6896,"89.32",2,"I",0
358255,10638,6898,"7.84",2,"I",0
358256,10638,6894,"972.22",2,"I",0
358273,10639,6894,"97.99",2,"I",0
358274,10639,6898,"7.11",2,"I",0
358275,10639,6915,"139.42",2,"I",0
358276,10639,6900,"712.58",2,"I",0
358277,50186,10,"86.3631516344695",2,"I",0
358278,50186,15,"78.2175361962184",2,"I",0
358279,50186,41,"56.7641442106558",2,"I",0
358280,50186,294,"166.936046511628",2,"I",0
358281,50186,6899,"568.819121447028",2,"I",0
358290,50188,10,"88.6044411023936",2,"I",0
358291,50188,24,"16.051383427857",2,"I",0
358292,50188,14,"20.9392107122796",2,"I",0
358293,50188,62,"35.7032651434163",2,"I",0
358294,50188,15,"948.801699614054",2,"I",0
358295,10641,6898,"9.12",2,"I",0
358296,10641,6905,"37.69",2,"I",0
358297,10641,6896,"38.56",2,"I",0
358298,10641,6894,"1024.72",2,"I",0
358319,201226,1088370,"475.571934987619",2,"I",0
358320,201226,1088348,"18.0752938146748",2,"I",0
358321,201226,1088371,"151.585986763978",2,"I",0
358322,201226,1088378,"171.030621019158",2,"I",0
358323,201226,1088374,"234.431083414571",2,"I",0
358324,201066,1088377,"764.102799217413",2,"I",0
358325,201066,1088372,"11.7276698817313",2,"I",0
358326,201066,1088362,"137.724943739305",2,"I",0
358327,201066,1088368,"281.46407716155",2,"I",0
358328,50189,10,"91.0538839422782",2,"I",0
358329,50189,115,"2.18529321461468",2,"I",0
358330,50189,293,"128.869862713277",2,"I",0
358331,50189,62,"187.310846966972",2,"I",0
358332,50189,92,"218.029825869556",2,"I",0
358333,50189,463,"321.550287293302",2,"I",0
358334,10642,6895,"2.31",2,"I",0
358335,10642,6924,"151.58",2,"I",0
358336,10642,6896,"198.28",2,"I",0
358337,10642,6897,"256.44",2,"I",0
358338,10642,6916,"340.38",2,"I",0
358435,201036,1088366,"929.227227690797",2,"I",0
358436,201036,1088361,"25.4619907893703",2,"I",0
358437,201036,1088377,"31.962924607933",2,"I",0
358438,201036,1088367,"47.9443869118995",2,"I",0
358454,10644,6898,"4.29",2,"I",0
358455,10644,6907,"135.22",2,"I",0
358456,10644,6896,"221.3",2,"I",0
358457,10644,6894,"687",2,"I",0
358458,201187,1088377,"835.329658627796",2,"I",0
358459,201187,1088362,"45.046731500377",2,"I",0
358460,201187,1088353,"150.710037939181",2,"I",0
358461,201187,1088368,"171.872931932646",2,"I",0
358510,121488,10,"75.8098872054499",2,"I",0
358511,121488,1167,"6.23094963332465",2,"I",0
358512,121488,25,"5.40015634888138",2,"I",0
