"id_formulaColor","id_formula","id_color","quantite","id_unit","state","encrypted"
350375,95967,10,"87.9",2,"I",0
350376,95967,463,"16.4",2,"I",0
350377,95967,15,"51.8",2,"I",0
350378,95967,305,"110",2,"I",0
350379,95967,62,"132.3",2,"I",0
350380,95967,312,"165",2,"I",0
350381,95967,6899,"389.2",2,"I",0
350382,95968,6916,"18.0671215450445",0,"I",0
350383,95968,6894,"57.0656643922748",0,"I",0
350384,95968,6925,"121.181912802128",0,"I",0
350385,95968,6896,"145.748791488377",0,"I",0
350386,95968,6914,"181.772869203192",0,"I",0
350387,95968,6900,"428.763640568984",0,"I",0
350457,44889,10,"85.1068622178596",2,"I",0
350458,44889,455,"7.60745221300391",2,"I",0
350459,44889,24,"42.5824118792651",2,"I",0
350460,44889,27,"111.440722195826",2,"I",0
350461,44889,28,"172.648109143881",2,"I",0
350462,44889,116,"319.271486526704",2,"I",0
350463,44889,117,"122.58865851812",2,"I",0
350464,44889,1167,"63.8542973053408",2,"I",0
350466,118968,10,"96.0416292692144",2,"I",0
350467,118968,24,"14.5650361377486",2,"I",0
350468,118968,27,"9.27562827719776",2,"I",0
350469,118968,25,"8.34478010298074",2,"I",0
350470,118968,116,"120.791239548396",2,"I",0
350471,118968,115,"144.555245878407",2,"I",0
350472,118968,455,"212.23338372148",2,"I",0
350473,118968,28,"236.720166280883",2,"I",0
350474,118968,117,"60.6146428740138",2,"I",0
350475,118968,1167,"24.1582479096794",2,"I",0
350476,118966,10,"97.4727895286433",2,"I",0
350477,118966,24,"16.0674324291508",2,"I",0
350478,118966,25,"9.27994366060375",2,"I",0
350479,118966,455,"15.8560188445567",2,"I",0
350480,118966,27,"21.1079773671046",2,"I",0
350481,118966,115,"43.0616090725855",2,"I",0
350482,118966,116,"119.170499526458",2,"I",0
350483,118966,28,"521.813234901285",2,"I",0
350484,118966,117,"48.7363947643216",2,"I",0
350485,118966,1167,"23.8340999052916",2,"I",0
350486,118967,10,"87.2125322997415",2,"I",0
350487,118967,28,"12.9767441860465",2,"I",0
350488,118967,115,"33.4431524547803",2,"I",0
350489,118967,116,"38.6498708010336",2,"I",0
350490,118967,24,"96.8349483204134",2,"I",0
350491,118967,25,"55.9321705426356",2,"I",0
350492,118967,92,"228.264534883721",2,"I",0
350493,118967,465,"320.113049095607",2,"I",0
350494,118967,117,"33.3430232558139",2,"I",0
350495,118967,1167,"7.72997416020671",2,"I",0
350510,198784,1088370,"344.775220035253",2,"I",0
350511,198784,1088377,"79.4689814101058",2,"I",0
350512,198784,1088348,"85.8865795652174",2,"I",0
350513,198784,1088375,"98.7217758754406",2,"I",0
350514,198784,1088376,"120.432373889542",2,"I",0
350515,198784,1088373,"316.510479224442",2,"I",0
350516,87749,10,"1",2,"I",0
354351,150467,10,"93.0265486725664",2,"I",0
354352,150467,62,"18.6902654867257",2,"I",0
354353,150467,41,"100.8",2,"I",0
354354,150467,15,"872.283185840708",2,"I",0
354355,150468,6896,"22.5016617717079",0,"I",0
354356,150468,6898,"12.1355553146052",0,"I",0
354357,150468,6894,"1050.16278291369",0,"I",0
377982,150465,4896,"917",2,"I",0
377983,150466,6930,"918",0,"I",0
950166,145304,10,"87.821249710385",2,"I",0
950167,145304,25,"6.20268940811633",2,"I",0
950168,145304,15,"1032.2760608815",2,"I",0
950169,142654,10,"87.821249710385",2,"I",0
950170,142654,25,"6.20268940811633",2,"I",0
950171,142654,15,"1032.2760608815",2,"I",0
1419090,198782,1088377,"1118.55413986756",2,"I",0
1419091,198782,1088368,"27.216246719517",2,"I",0
1419092,198782,1088357,"70.2246365972723",2,"I",0
1419093,198782,1088348,"19.5049768156538",2,"I",0
1419094,198783,1088377,"1118.55413986756",2,"I",0
1419095,198783,1088368,"27.216246719517",2,"I",0
1419096,198783,1088357,"70.2246365972723",2,"I",0
1419097,198783,1088348,"19.5049768156538",2,"I",0
1419098,198785,1088366,"728.876039887609",2,"I",0
1419099,198785,1088371,"4.79428130681505",2,"I",0
1419100,198785,1088370,"25.2789377995703",2,"I",0
1419101,198785,1088377,"126.104126494408",2,"I",0
1419102,198785,1088367,"158.937689383506",2,"I",0
1419103,198785,1088348,"10.8089251280921",2,"I",0
1460254,224121,1088388,"997",2,"I",0
1460255,224122,1088366,"761.305703422053",2,"I",0
1460256,224122,1088361,"16.6355513307985",2,"I",0
1460257,224122,1088377,"48.5967680608365",2,"I",0
1460258,224122,1088367,"51.0855513307985",2,"I",0
1460259,224122,1088372,"155.876425855513",2,"I",0
1460260,224123,1088377,"1232.32203734159",2,"I",0
1460261,224123,1088364,"8.52604237206153",2,"I",0
1460262,224123,1088348,"14.58076811454",2,"I",0
1460263,224123,1088368,"21.87115217181",2,"I",0
1510214,229279,1088370,"344.419475655431",2,"I",0
1510215,229279,1088377,"79.4513108614232",2,"I",0
1510216,229279,1088348,"85.8439450686642",2,"I",0
1510217,229279,1088375,"98.6292134831461",2,"I",0
1510218,229279,1088376,"120.416354556804",2,"I",0
1510219,229279,1088373,"316.239700374532",2,"I",0
